,offspring,model
2459,112,alpha=1.5
2460,103,alpha=1.5
2461,81,alpha=1.5
2462,110,alpha=1.5
2463,90,alpha=1.5
2464,109,alpha=1.5
2465,91,alpha=1.5
2466,108,alpha=1.5
2467,97,alpha=1.5
2468,114,alpha=1.5
2469,95,alpha=1.5
2470,94,alpha=1.5
2471,96,alpha=1.5
2472,111,alpha=1.5
2473,107,alpha=1.5
2474,87,alpha=1.5
2475,91,alpha=1.5
2476,102,alpha=1.5
2477,88,alpha=1.5
2478,97,alpha=1.5
2479,91,alpha=1.5
2480,89,alpha=1.5
2481,109,alpha=1.5
2482,103,alpha=1.5
2483,92,alpha=1.5
2484,102,alpha=1.5
2485,96,alpha=1.5
2486,86,alpha=1.5
2487,104,alpha=1.5
2488,92,alpha=1.5
2489,116,alpha=1.5
2490,110,alpha=1.5
2491,122,alpha=1.5
2492,94,alpha=1.5
2493,109,alpha=1.5
2494,97,alpha=1.5
2495,98,alpha=1.5
2496,89,alpha=1.5
2497,93,alpha=1.5
2498,99,alpha=1.5
2499,109,alpha=1.5
2500,100,alpha=1.5
2501,94,alpha=1.5
2502,110,alpha=1.5
2503,113,alpha=1.5
2504,97,alpha=1.5
2505,88,alpha=1.5
2506,102,alpha=1.5
2507,96,alpha=1.5
2508,91,alpha=1.5
2509,78,alpha=1.5
2510,101,alpha=1.5
2511,92,alpha=1.5
2512,93,alpha=1.5
2513,88,alpha=1.5
2514,94,alpha=1.5
2515,86,alpha=1.5
2516,102,alpha=1.5
2517,110,alpha=1.5
2518,101,alpha=1.5
2519,97,alpha=1.5
2520,85,alpha=1.5
2521,88,alpha=1.5
2522,113,alpha=1.5
2523,109,alpha=1.5
2524,93,alpha=1.5
2525,123,alpha=1.5
2526,90,alpha=1.5
2527,98,alpha=1.5
2528,114,alpha=1.5
2529,98,alpha=1.5
2530,104,alpha=1.5
2531,102,alpha=1.5
2532,105,alpha=1.5
2533,107,alpha=1.5
2534,96,alpha=1.5
2535,104,alpha=1.5
2536,104,alpha=1.5
2537,108,alpha=1.5
2538,100,alpha=1.5
2539,84,alpha=1.5
2540,107,alpha=1.5
2541,108,alpha=1.5
2542,91,alpha=1.5
2543,104,alpha=1.5
2544,86,alpha=1.5
2545,93,alpha=1.5
2546,106,alpha=1.5
2547,111,alpha=1.5
2548,101,alpha=1.5
2549,110,alpha=1.5
2550,88,alpha=1.5
2551,96,alpha=1.5
2552,102,alpha=1.5
2553,102,alpha=1.5
2554,92,alpha=1.5
2555,91,alpha=1.5
2556,90,alpha=1.5
2557,111,alpha=1.5
2558,112,alpha=1.5
2559,117,alpha=1.5
2560,95,alpha=1.5
2561,123,alpha=1.5
2562,94,alpha=1.5
2563,93,alpha=1.5
2564,96,alpha=1.5
2565,94,alpha=1.5
2566,90,alpha=1.5
2567,94,alpha=1.5
2568,97,alpha=1.5
2569,102,alpha=1.5
2570,104,alpha=1.5
2571,89,alpha=1.5
2572,100,alpha=1.5
2573,96,alpha=1.5
2574,102,alpha=1.5
2575,89,alpha=1.5
2576,86,alpha=1.5
2577,93,alpha=1.5
2578,109,alpha=1.5
2579,115,alpha=1.5
2580,107,alpha=1.5
2581,87,alpha=1.5
2582,97,alpha=1.5
2583,112,alpha=1.5
2584,100,alpha=1.5
2585,96,alpha=1.5
2586,98,alpha=1.5
2587,108,alpha=1.5
2588,90,alpha=1.5
2589,100,alpha=1.5
2590,106,alpha=1.5
2591,83,alpha=1.5
2592,107,alpha=1.5
2593,108,alpha=1.5
2594,95,alpha=1.5
2595,118,alpha=1.5
2596,102,alpha=1.5
2597,111,alpha=1.5
2598,115,alpha=1.5
2599,102,alpha=1.5
2600,96,alpha=1.5
2601,102,alpha=1.5
2602,97,alpha=1.5
2603,91,alpha=1.5
2604,107,alpha=1.5
2605,95,alpha=1.5
2606,102,alpha=1.5
2607,107,alpha=1.5
2608,98,alpha=1.5
2609,101,alpha=1.5
2610,99,alpha=1.5
2611,109,alpha=1.5
2612,92,alpha=1.5
2613,80,alpha=1.5
2614,105,alpha=1.5
2615,95,alpha=1.5
2616,105,alpha=1.5
2617,86,alpha=1.5
2618,99,alpha=1.5
2619,84,alpha=1.5
2620,101,alpha=1.5
2621,95,alpha=1.5
2622,99,alpha=1.5
2623,97,alpha=1.5
2624,98,alpha=1.5
2625,81,alpha=1.5
2626,108,alpha=1.5
2627,108,alpha=1.5
2628,110,alpha=1.5
2629,95,alpha=1.5
2630,98,alpha=1.5
2631,95,alpha=1.5
2632,98,alpha=1.5
2633,100,alpha=1.5
2634,99,alpha=1.5
2635,102,alpha=1.5
2636,80,alpha=1.5
2637,93,alpha=1.5
2638,93,alpha=1.5
2639,112,alpha=1.5
2640,101,alpha=1.5
2641,85,alpha=1.5
2642,122,alpha=1.5
2643,86,alpha=1.5
2644,112,alpha=1.5
2645,83,alpha=1.5
2646,93,alpha=1.5
2647,106,alpha=1.5
2648,105,alpha=1.5
2649,121,alpha=1.5
2650,99,alpha=1.5
2651,108,alpha=1.5
2652,101,alpha=1.5
2653,94,alpha=1.5
2654,84,alpha=1.5
2655,98,alpha=1.5
2656,86,alpha=1.5
2657,119,alpha=1.5
2658,87,alpha=1.5
2659,98,alpha=1.5
2660,105,alpha=1.5
2661,84,alpha=1.5
2662,100,alpha=1.5
2663,106,alpha=1.5
2664,81,alpha=1.5
2665,91,alpha=1.5
2666,82,alpha=1.5
2667,109,alpha=1.5
2668,103,alpha=1.5
2669,90,alpha=1.5
2670,96,alpha=1.5
2671,112,alpha=1.5
2672,109,alpha=1.5
2673,77,alpha=1.5
2674,82,alpha=1.5
2675,87,alpha=1.5
2676,81,alpha=1.5
2677,97,alpha=1.5
2678,86,alpha=1.5
2679,103,alpha=1.5
2680,114,alpha=1.5
2681,121,alpha=1.5
2682,106,alpha=1.5
2683,99,alpha=1.5
2684,107,alpha=1.5
2685,98,alpha=1.5
2686,102,alpha=1.5
2687,76,alpha=1.5
2688,83,alpha=1.5
2689,104,alpha=1.5
2690,102,alpha=1.5
2691,97,alpha=1.5
2692,91,alpha=1.5
2693,106,alpha=1.5
2694,99,alpha=1.5
2695,89,alpha=1.5
2696,105,alpha=1.5
2697,102,alpha=1.5
2698,119,alpha=1.5
2699,101,alpha=1.5
2700,119,alpha=1.5
2701,107,alpha=1.5
2702,93,alpha=1.5
2703,104,alpha=1.5
2704,93,alpha=1.5
2705,96,alpha=1.5
2706,94,alpha=1.5
2707,115,alpha=1.5
2708,103,alpha=1.5
2709,106,alpha=1.5
2710,101,alpha=1.5
2711,100,alpha=1.5
2712,92,alpha=1.5
2713,96,alpha=1.5
2714,103,alpha=1.5
2715,108,alpha=1.5
2716,91,alpha=1.5
2717,94,alpha=1.5
2718,98,alpha=1.5
2719,114,alpha=1.5
2720,96,alpha=1.5
2721,96,alpha=1.5
2722,105,alpha=1.5
2723,92,alpha=1.5
2724,115,alpha=1.5
2725,96,alpha=1.5
2726,92,alpha=1.5
2727,126,alpha=1.5
2728,93,alpha=1.5
2729,106,alpha=1.5
2730,99,alpha=1.5
2731,82,alpha=1.5
2732,90,alpha=1.5
2733,97,alpha=1.5
2734,106,alpha=1.5
2735,110,alpha=1.5
2736,101,alpha=1.5
2737,98,alpha=1.5
2738,98,alpha=1.5
2739,100,alpha=1.5
2740,99,alpha=1.5
2741,112,alpha=1.5
2742,87,alpha=1.5
2743,92,alpha=1.5
2744,105,alpha=1.5
2745,104,alpha=1.5
2746,114,alpha=1.5
2747,93,alpha=1.5
2748,94,alpha=1.5
2749,109,alpha=1.5
2750,93,alpha=1.5
2751,105,alpha=1.5
2752,88,alpha=1.5
2753,105,alpha=1.5
2754,98,alpha=1.5
2755,114,alpha=1.5
2756,106,alpha=1.5
2757,73,alpha=1.5
2758,91,alpha=1.5
2759,112,alpha=1.5
2760,101,alpha=1.5
2761,102,alpha=1.5
2762,75,alpha=1.5
2763,92,alpha=1.5
2764,86,alpha=1.5
2765,102,alpha=1.5
2766,95,alpha=1.5
2767,90,alpha=1.5
2768,89,alpha=1.5
2769,104,alpha=1.5
2770,104,alpha=1.5
2771,104,alpha=1.5
2772,98,alpha=1.5
2773,106,alpha=1.5
2774,103,alpha=1.5
2775,103,alpha=1.5
2776,88,alpha=1.5
2777,101,alpha=1.5
2778,88,alpha=1.5
2779,105,alpha=1.5
2780,106,alpha=1.5
2781,91,alpha=1.5
2782,107,alpha=1.5
2783,88,alpha=1.5
2784,95,alpha=1.5
2785,96,alpha=1.5
2786,86,alpha=1.5
2787,98,alpha=1.5
2788,94,alpha=1.5
2789,92,alpha=1.5
2790,116,alpha=1.5
2791,100,alpha=1.5
2792,83,alpha=1.5
2793,79,alpha=1.5
2794,108,alpha=1.5
2795,91,alpha=1.5
2796,125,alpha=1.5
2797,90,alpha=1.5
2798,115,alpha=1.5
2799,100,alpha=1.5
2800,90,alpha=1.5
2801,105,alpha=1.5
2802,90,alpha=1.5
2803,86,alpha=1.5
2804,89,alpha=1.5
2805,93,alpha=1.5
2806,98,alpha=1.5
2807,91,alpha=1.5
2808,112,alpha=1.5
2809,111,alpha=1.5
2810,107,alpha=1.5
2811,119,alpha=1.5
2812,84,alpha=1.5
2813,85,alpha=1.5
2814,119,alpha=1.5
2815,100,alpha=1.5
2816,96,alpha=1.5
2817,84,alpha=1.5
2818,119,alpha=1.5
2819,109,alpha=1.5
2820,105,alpha=1.5
2821,108,alpha=1.5
2822,114,alpha=1.5
2823,101,alpha=1.5
2824,96,alpha=1.5
2825,99,alpha=1.5
2826,85,alpha=1.5
2827,110,alpha=1.5
2828,105,alpha=1.5
2829,105,alpha=1.5
2830,85,alpha=1.5
2831,98,alpha=1.5
2832,116,alpha=1.5
2833,90,alpha=1.5
2834,119,alpha=1.5
2835,97,alpha=1.5
2836,85,alpha=1.5
2837,88,alpha=1.5
2838,102,alpha=1.5
2839,111,alpha=1.5
2840,105,alpha=1.5
2841,100,alpha=1.5
2842,107,alpha=1.5
2843,91,alpha=1.5
2844,99,alpha=1.5
2845,98,alpha=1.5
2846,122,alpha=1.5
2847,103,alpha=1.5
2848,87,alpha=1.5
2849,124,alpha=1.5
2850,112,alpha=1.5
2851,97,alpha=1.5
2852,103,alpha=1.5
2853,86,alpha=1.5
2854,89,alpha=1.5
2855,89,alpha=1.5
2856,96,alpha=1.5
2857,96,alpha=1.5
2858,93,alpha=1.5
2859,88,alpha=1.5
2860,85,alpha=1.5
2861,101,alpha=1.5
2862,97,alpha=1.5
2863,93,alpha=1.5
2864,98,alpha=1.5
2865,97,alpha=1.5
2866,91,alpha=1.5
2867,95,alpha=1.5
2868,86,alpha=1.5
2869,104,alpha=1.5
2870,91,alpha=1.5
2871,111,alpha=1.5
2872,96,alpha=1.5
2873,88,alpha=1.5
2874,107,alpha=1.5
2875,109,alpha=1.5
2876,111,alpha=1.5
2877,94,alpha=1.5
2878,122,alpha=1.5
2879,98,alpha=1.5
2880,88,alpha=1.5
2881,125,alpha=1.5
2882,97,alpha=1.5
2883,113,alpha=1.5
2884,110,alpha=1.5
2885,98,alpha=1.5
2886,101,alpha=1.5
2887,96,alpha=1.5
2888,112,alpha=1.5
2889,97,alpha=1.5
2890,90,alpha=1.5
2891,91,alpha=1.5
2892,83,alpha=1.5
2893,104,alpha=1.5
2894,95,alpha=1.5
2895,105,alpha=1.5
2896,97,alpha=1.5
2897,114,alpha=1.5
2898,95,alpha=1.5
2899,101,alpha=1.5
2900,96,alpha=1.5
2901,119,alpha=1.5
2902,127,alpha=1.5
2903,98,alpha=1.5
2904,98,alpha=1.5
2905,117,alpha=1.5
2906,106,alpha=1.5
2907,107,alpha=1.5
2908,108,alpha=1.5
2909,109,alpha=1.5
2910,114,alpha=1.5
2911,110,alpha=1.5
2912,104,alpha=1.5
2913,105,alpha=1.5
2914,103,alpha=1.5
2915,99,alpha=1.5
2916,103,alpha=1.5
2917,95,alpha=1.5
2918,102,alpha=1.5
2919,99,alpha=1.5
2920,104,alpha=1.5
2921,97,alpha=1.5
2922,100,alpha=1.5
2923,102,alpha=1.5
2924,112,alpha=1.5
2925,100,alpha=1.5
2926,95,alpha=1.5
2927,103,alpha=1.5
2928,99,alpha=1.5
2929,95,alpha=1.5
2930,110,alpha=1.5
2931,93,alpha=1.5
2932,88,alpha=1.5
2933,93,alpha=1.5
2934,113,alpha=1.5
2935,98,alpha=1.5
2936,103,alpha=1.5
2937,87,alpha=1.5
2938,110,alpha=1.5
2939,83,alpha=1.5
2940,90,alpha=1.5
2941,86,alpha=1.5
2942,101,alpha=1.5
2943,96,alpha=1.5
2944,91,alpha=1.5
2945,107,alpha=1.5
2946,112,alpha=1.5
2947,97,alpha=1.5
2948,106,alpha=1.5
2949,100,alpha=1.5
2950,103,alpha=1.5
2951,105,alpha=1.5
2952,100,alpha=1.5
2953,108,alpha=1.5
2954,98,alpha=1.5
2955,102,alpha=1.5
2956,97,alpha=1.5
2957,104,alpha=1.5
2958,110,alpha=1.5
2959,93,alpha=1.5
2960,111,alpha=1.5
2961,100,alpha=1.5
2962,107,alpha=1.5
2963,109,alpha=1.5
2964,87,alpha=1.5
2965,106,alpha=1.5
2966,86,alpha=1.5
2967,90,alpha=1.5
2968,97,alpha=1.5
2969,104,alpha=1.5
2970,99,alpha=1.5
2971,106,alpha=1.5
2972,100,alpha=1.5
2973,114,alpha=1.5
2974,114,alpha=1.5
2975,90,alpha=1.5
2976,98,alpha=1.5
2977,82,alpha=1.5
2978,84,alpha=1.5
2979,96,alpha=1.5
2980,92,alpha=1.5
2981,100,alpha=1.5
2982,98,alpha=1.5
2983,107,alpha=1.5
2984,108,alpha=1.5
2985,98,alpha=1.5
2986,84,alpha=1.5
2987,104,alpha=1.5
2988,113,alpha=1.5
2989,107,alpha=1.5
2990,121,alpha=1.5
2991,75,alpha=1.5
2992,114,alpha=1.5
2993,103,alpha=1.5
2994,89,alpha=1.5
2995,94,alpha=1.5
2996,98,alpha=1.5
2997,106,alpha=1.5
2998,108,alpha=1.5
2999,114,alpha=1.5
3000,86,alpha=1.5
3001,89,alpha=1.5
3002,104,alpha=1.5
3003,124,alpha=1.5
3004,128,alpha=1.5
3005,91,alpha=1.5
3006,99,alpha=1.5
3007,94,alpha=1.5
3008,92,alpha=1.5
3009,109,alpha=1.5
3010,99,alpha=1.5
3011,97,alpha=1.5
3012,100,alpha=1.5
3013,100,alpha=1.5
3014,99,alpha=1.5
3015,102,alpha=1.5
3016,94,alpha=1.5
3017,100,alpha=1.5
3018,104,alpha=1.5
3019,85,alpha=1.5
3020,99,alpha=1.5
3021,88,alpha=1.5
3022,109,alpha=1.5
3023,100,alpha=1.5
3024,89,alpha=1.5
3025,103,alpha=1.5
3026,116,alpha=1.5
3027,100,alpha=1.5
3028,90,alpha=1.5
3029,99,alpha=1.5
3030,91,alpha=1.5
3031,110,alpha=1.5
3032,97,alpha=1.5
3033,88,alpha=1.5
3034,100,alpha=1.5
3035,81,alpha=1.5
3036,100,alpha=1.5
3037,85,alpha=1.5
3038,80,alpha=1.5
3039,98,alpha=1.5
3040,95,alpha=1.5
3041,117,alpha=1.5
3042,85,alpha=1.5
3043,93,alpha=1.5
3044,94,alpha=1.5
3045,89,alpha=1.5
3046,87,alpha=1.5
3047,112,alpha=1.5
3048,99,alpha=1.5
3049,109,alpha=1.5
3050,100,alpha=1.5
3051,103,alpha=1.5
3052,114,alpha=1.5
3053,105,alpha=1.5
3054,94,alpha=1.5
3055,89,alpha=1.5
3056,104,alpha=1.5
3057,92,alpha=1.5
3058,100,alpha=1.5
3059,81,alpha=1.5
3060,108,alpha=1.5
3061,99,alpha=1.5
3062,106,alpha=1.5
3063,98,alpha=1.5
3064,93,alpha=1.5
3065,99,alpha=1.5
3066,104,alpha=1.5
3067,97,alpha=1.5
3068,105,alpha=1.5
3069,97,alpha=1.5
3070,120,alpha=1.5
3071,92,alpha=1.5
3072,101,alpha=1.5
3073,96,alpha=1.5
3074,81,alpha=1.5
3075,87,alpha=1.5
3076,95,alpha=1.5
3077,88,alpha=1.5
3078,106,alpha=1.5
3079,89,alpha=1.5
3080,124,alpha=1.5
3081,115,alpha=1.5
3082,128,alpha=1.5
3083,94,alpha=1.5
3084,119,alpha=1.5
3085,104,alpha=1.5
3086,93,alpha=1.5
3087,100,alpha=1.5
3088,89,alpha=1.5
3089,98,alpha=1.5
3090,82,alpha=1.5
3091,111,alpha=1.5
3092,107,alpha=1.5
3093,91,alpha=1.5
3094,109,alpha=1.5
3095,111,alpha=1.5
3096,90,alpha=1.5
3097,96,alpha=1.5
3098,113,alpha=1.5
3099,104,alpha=1.5
3100,107,alpha=1.5
3101,101,alpha=1.5
3102,97,alpha=1.5
3103,104,alpha=1.5
3104,121,alpha=1.5
3105,93,alpha=1.5
3106,123,alpha=1.5
3107,108,alpha=1.5
3108,100,alpha=1.5
3109,108,alpha=1.5
3110,88,alpha=1.5
3111,108,alpha=1.5
3112,97,alpha=1.5
3113,93,alpha=1.5
3114,102,alpha=1.5
3115,92,alpha=1.5
3116,112,alpha=1.5
3117,104,alpha=1.5
3118,93,alpha=1.5
3119,90,alpha=1.5
3120,102,alpha=1.5
3121,110,alpha=1.5
3122,107,alpha=1.5
3123,95,alpha=1.5
3124,116,alpha=1.5
3125,102,alpha=1.5
3126,86,alpha=1.5
3127,95,alpha=1.5
3128,113,alpha=1.5
3129,91,alpha=1.5
3130,102,alpha=1.5
3131,89,alpha=1.5
3132,104,alpha=1.5
3133,109,alpha=1.5
3134,102,alpha=1.5
3135,93,alpha=1.5
3136,100,alpha=1.5
3137,98,alpha=1.5
3138,106,alpha=1.5
3139,103,alpha=1.5
3140,105,alpha=1.5
3141,107,alpha=1.5
3142,106,alpha=1.5
3143,110,alpha=1.5
3144,92,alpha=1.5
3145,84,alpha=1.5
3146,99,alpha=1.5
3147,104,alpha=1.5
3148,106,alpha=1.5
3149,86,alpha=1.5
3150,93,alpha=1.5
3151,96,alpha=1.5
3152,115,alpha=1.5
3153,108,alpha=1.5
3154,96,alpha=1.5
3155,92,alpha=1.5
3156,94,alpha=1.5
3157,94,alpha=1.5
3158,105,alpha=1.5
3159,100,alpha=1.5
3160,81,alpha=1.5
3161,86,alpha=1.5
3162,87,alpha=1.5
3163,107,alpha=1.5
3164,86,alpha=1.5
3165,96,alpha=1.5
3166,98,alpha=1.5
3167,108,alpha=1.5
3168,92,alpha=1.5
3169,91,alpha=1.5
3170,97,alpha=1.5
3171,89,alpha=1.5
3172,106,alpha=1.5
3173,119,alpha=1.5
3174,130,alpha=1.5
3175,116,alpha=1.5
3176,124,alpha=1.5
3177,89,alpha=1.5
3178,120,alpha=1.5
3179,94,alpha=1.5
3180,97,alpha=1.5
3181,101,alpha=1.5
3182,98,alpha=1.5
3183,104,alpha=1.5
3184,102,alpha=1.5
3185,85,alpha=1.5
3186,122,alpha=1.5
3187,98,alpha=1.5
3188,96,alpha=1.5
3189,105,alpha=1.5
3190,110,alpha=1.5
3191,96,alpha=1.5
3192,104,alpha=1.5
3193,109,alpha=1.5
3194,86,alpha=1.5
3195,108,alpha=1.5
3196,112,alpha=1.5
3197,88,alpha=1.5
3198,87,alpha=1.5
3199,105,alpha=1.5
3200,104,alpha=1.5
3201,91,alpha=1.5
3202,121,alpha=1.5
3203,99,alpha=1.5
3204,100,alpha=1.5
3205,107,alpha=1.5
3206,89,alpha=1.5
3207,93,alpha=1.5
3208,97,alpha=1.5
3209,98,alpha=1.5
3210,99,alpha=1.5
3211,91,alpha=1.5
3212,107,alpha=1.5
3213,96,alpha=1.5
3214,82,alpha=1.5
3215,110,alpha=1.5
3216,108,alpha=1.5
3217,103,alpha=1.5
3218,90,alpha=1.5
3219,96,alpha=1.5
3220,99,alpha=1.5
3221,102,alpha=1.5
3222,105,alpha=1.5
3223,108,alpha=1.5
3224,106,alpha=1.5
3225,102,alpha=1.5
3226,87,alpha=1.5
3227,109,alpha=1.5
3228,95,alpha=1.5
3229,115,alpha=1.5
3230,99,alpha=1.5
3231,83,alpha=1.5
3232,116,alpha=1.5
3233,79,alpha=1.5
3234,105,alpha=1.5
3235,96,alpha=1.5
3236,118,alpha=1.5
3237,112,alpha=1.5
3238,85,alpha=1.5
3239,116,alpha=1.5
3240,95,alpha=1.5
3241,99,alpha=1.5
3242,114,alpha=1.5
3243,115,alpha=1.5
3244,84,alpha=1.5
3245,105,alpha=1.5
3246,90,alpha=1.5
3247,109,alpha=1.5
3248,102,alpha=1.5
3249,100,alpha=1.5
3250,93,alpha=1.5
3251,104,alpha=1.5
3252,100,alpha=1.5
3253,94,alpha=1.5
3254,97,alpha=1.5
3255,113,alpha=1.5
3256,106,alpha=1.5
3257,102,alpha=1.5
3258,105,alpha=1.5
3259,82,alpha=1.5
3260,105,alpha=1.5
3261,105,alpha=1.5
3262,105,alpha=1.5
3263,105,alpha=1.5
3264,99,alpha=1.5
3265,98,alpha=1.5
3266,98,alpha=1.5
3267,121,alpha=1.5
3268,118,alpha=1.5
3269,90,alpha=1.5
3270,115,alpha=1.5
3271,91,alpha=1.5
3272,85,alpha=1.5
3273,84,alpha=1.5
3274,95,alpha=1.5
3275,95,alpha=1.5
3276,93,alpha=1.5
3277,114,alpha=1.5
3278,108,alpha=1.5
3279,96,alpha=1.5
3280,89,alpha=1.5
3281,103,alpha=1.5
3282,101,alpha=1.5
3283,99,alpha=1.5
3284,113,alpha=1.5
3285,97,alpha=1.5
3286,90,alpha=1.5
3287,103,alpha=1.5
3288,79,alpha=1.5
3289,87,alpha=1.5
3290,106,alpha=1.5
3291,97,alpha=1.5
3292,97,alpha=1.5
3293,108,alpha=1.5
3294,113,alpha=1.5
3295,111,alpha=1.5
3296,121,alpha=1.5
3297,100,alpha=1.5
3298,106,alpha=1.5
3299,104,alpha=1.5
3300,108,alpha=1.5
3301,103,alpha=1.5
3302,94,alpha=1.5
3303,99,alpha=1.5
3304,97,alpha=1.5
3305,96,alpha=1.5
3306,99,alpha=1.5
3307,88,alpha=1.5
3308,108,alpha=1.5
3309,94,alpha=1.5
3310,103,alpha=1.5
3311,94,alpha=1.5
3312,99,alpha=1.5
3313,88,alpha=1.5
3314,102,alpha=1.5
3315,92,alpha=1.5
3316,117,alpha=1.5
3317,97,alpha=1.5
3318,98,alpha=1.5
3319,99,alpha=1.5
3320,99,alpha=1.5
3321,94,alpha=1.5
3322,97,alpha=1.5
3323,95,alpha=1.5
3324,96,alpha=1.5
3325,96,alpha=1.5
3326,97,alpha=1.5
3327,102,alpha=1.5
3328,103,alpha=1.5
3329,102,alpha=1.5
3330,85,alpha=1.5
3331,92,alpha=1.5
3332,111,alpha=1.5
3333,90,alpha=1.5
3334,114,alpha=1.5
3335,103,alpha=1.5
3336,80,alpha=1.5
3337,98,alpha=1.5
3338,105,alpha=1.5
3339,110,alpha=1.5
3340,102,alpha=1.5
3341,97,alpha=1.5
3342,106,alpha=1.5
3343,89,alpha=1.5
3344,110,alpha=1.5
3345,89,alpha=1.5
3346,101,alpha=1.5
3347,113,alpha=1.5
3348,87,alpha=1.5
3349,112,alpha=1.5
3350,96,alpha=1.5
3351,101,alpha=1.5
3352,79,alpha=1.5
3353,108,alpha=1.5
3354,103,alpha=1.5
3355,84,alpha=1.5
3356,100,alpha=1.5
3357,85,alpha=1.5
3358,110,alpha=1.5
3359,110,alpha=1.5
3360,83,alpha=1.5
3361,99,alpha=1.5
3362,92,alpha=1.5
3363,109,alpha=1.5
3364,106,alpha=1.5
3365,82,alpha=1.5
3366,98,alpha=1.5
3367,91,alpha=1.5
3368,95,alpha=1.5
3369,82,alpha=1.5
3370,83,alpha=1.5
3371,84,alpha=1.5
3372,97,alpha=1.5
3373,100,alpha=1.5
3374,111,alpha=1.5
3375,92,alpha=1.5
3376,122,alpha=1.5
3377,85,alpha=1.5
3378,115,alpha=1.5
3379,96,alpha=1.5
3380,91,alpha=1.5
3381,89,alpha=1.5
3382,117,alpha=1.5
3383,105,alpha=1.5
3384,86,alpha=1.5
3385,97,alpha=1.5
3386,106,alpha=1.5
3387,94,alpha=1.5
3388,109,alpha=1.5
3389,85,alpha=1.5
3390,115,alpha=1.5
3391,94,alpha=1.5
3392,101,alpha=1.5
3393,122,alpha=1.5
3394,102,alpha=1.5
3395,102,alpha=1.5
3396,104,alpha=1.5
3397,99,alpha=1.5
3398,104,alpha=1.5
3399,97,alpha=1.5
3400,91,alpha=1.5
3401,102,alpha=1.5
3402,95,alpha=1.5
3403,113,alpha=1.5
3404,84,alpha=1.5
3405,104,alpha=1.5
3406,116,alpha=1.5
3407,94,alpha=1.5
3408,101,alpha=1.5
3409,112,alpha=1.5
3410,103,alpha=1.5
3411,123,alpha=1.5
3412,102,alpha=1.5
3413,119,alpha=1.5
3414,103,alpha=1.5
3415,76,alpha=1.5
3416,100,alpha=1.5
3417,103,alpha=1.5
3418,117,alpha=1.5
3419,98,alpha=1.5
3420,96,alpha=1.5
3421,95,alpha=1.5
3422,89,alpha=1.5
3423,98,alpha=1.5
3424,99,alpha=1.5
3425,103,alpha=1.5
3426,94,alpha=1.5
3427,98,alpha=1.5
3428,82,alpha=1.5
3429,93,alpha=1.5
3430,109,alpha=1.5
3431,96,alpha=1.5
3432,94,alpha=1.5
3433,102,alpha=1.5
3434,109,alpha=1.5
3435,92,alpha=1.5
3436,102,alpha=1.5
3437,111,alpha=1.5
3438,117,alpha=1.5
3439,105,alpha=1.5
3440,99,alpha=1.5
3441,102,alpha=1.5
3442,90,alpha=1.5
3443,101,alpha=1.5
3444,91,alpha=1.5
3445,101,alpha=1.5
3446,109,alpha=1.5
3447,97,alpha=1.5
3448,95,alpha=1.5
3449,93,alpha=1.5
3450,87,alpha=1.5
3451,80,alpha=1.5
3452,108,alpha=1.5
3453,82,alpha=1.5
3454,82,alpha=1.5
3455,116,alpha=1.5
3456,91,alpha=1.5
3457,102,alpha=1.5
3458,91,alpha=1.5
3459,86,alpha=1.5
3460,85,alpha=1.5
3461,104,alpha=1.5
3462,89,alpha=1.5
3463,114,alpha=1.5
3464,99,alpha=1.5
3465,95,alpha=1.5
3466,105,alpha=1.5
3467,98,alpha=1.5
3468,89,alpha=1.5
3469,108,alpha=1.5
3470,86,alpha=1.5
3471,114,alpha=1.5
3472,106,alpha=1.5
3473,97,alpha=1.5
3474,100,alpha=1.5
3475,105,alpha=1.5
3476,93,alpha=1.5
3477,85,alpha=1.5
3478,114,alpha=1.5
3479,96,alpha=1.5
3480,100,alpha=1.5
3481,125,alpha=1.5
3482,88,alpha=1.5
3483,113,alpha=1.5
3484,100,alpha=1.5
3485,100,alpha=1.5
3486,102,alpha=1.5
3487,105,alpha=1.5
3488,113,alpha=1.5
3489,93,alpha=1.5
3490,101,alpha=1.5
3491,96,alpha=1.5
3492,102,alpha=1.5
3493,89,alpha=1.5
3494,80,alpha=1.5
3495,91,alpha=1.5
3496,117,alpha=1.5
3497,104,alpha=1.5
3498,108,alpha=1.5
3499,92,alpha=1.5
3500,88,alpha=1.5
3501,100,alpha=1.5
3502,98,alpha=1.5
3503,104,alpha=1.5
3504,101,alpha=1.5
3505,96,alpha=1.5
3506,101,alpha=1.5
3507,122,alpha=1.5
3508,107,alpha=1.5
3509,93,alpha=1.5
3510,93,alpha=1.5
3511,114,alpha=1.5
3512,98,alpha=1.5
3513,83,alpha=1.5
3514,106,alpha=1.5
3515,137,alpha=1.5
3516,88,alpha=1.5
3517,97,alpha=1.5
3518,98,alpha=1.5
3519,95,alpha=1.5
3520,96,alpha=1.5
3521,102,alpha=1.5
3522,103,alpha=1.5
3523,91,alpha=1.5
3524,100,alpha=1.5
3525,109,alpha=1.5
3526,102,alpha=1.5
3527,97,alpha=1.5
3528,94,alpha=1.5
3529,100,alpha=1.5
3530,84,alpha=1.5
3531,92,alpha=1.5
3532,100,alpha=1.5
3533,108,alpha=1.5
3534,102,alpha=1.5
