,offspring,model
2396,100,alpha=1.5
2397,205,alpha=1.5
2398,91,alpha=1.5
2399,110,alpha=1.5
2400,322,alpha=1.5
2401,87,alpha=1.5
2402,77,alpha=1.5
2403,80,alpha=1.5
2404,97,alpha=1.5
2405,88,alpha=1.5
2406,75,alpha=1.5
2407,218,alpha=1.5
2408,101,alpha=1.5
2409,93,alpha=1.5
2410,113,alpha=1.5
2411,99,alpha=1.5
2412,94,alpha=1.5
2413,81,alpha=1.5
2414,78,alpha=1.5
2415,97,alpha=1.5
2416,128,alpha=1.5
2417,159,alpha=1.5
2418,117,alpha=1.5
2419,59,alpha=1.5
2420,81,alpha=1.5
2421,100,alpha=1.5
2422,95,alpha=1.5
2423,92,alpha=1.5
2424,123,alpha=1.5
2425,85,alpha=1.5
2426,65,alpha=1.5
2427,74,alpha=1.5
2428,78,alpha=1.5
2429,72,alpha=1.5
2430,109,alpha=1.5
2431,236,alpha=1.5
2432,82,alpha=1.5
2433,86,alpha=1.5
2434,76,alpha=1.5
2435,98,alpha=1.5
2436,65,alpha=1.5
2437,88,alpha=1.5
2438,66,alpha=1.5
2439,98,alpha=1.5
2440,84,alpha=1.5
2441,118,alpha=1.5
2442,111,alpha=1.5
2443,81,alpha=1.5
2444,86,alpha=1.5
2445,117,alpha=1.5
2446,104,alpha=1.5
2447,77,alpha=1.5
2448,62,alpha=1.5
2449,88,alpha=1.5
2450,64,alpha=1.5
2451,196,alpha=1.5
2452,99,alpha=1.5
2453,89,alpha=1.5
2454,116,alpha=1.5
2455,81,alpha=1.5
2456,100,alpha=1.5
2457,111,alpha=1.5
2458,67,alpha=1.5
2459,64,alpha=1.5
2460,92,alpha=1.5
2461,90,alpha=1.5
2462,106,alpha=1.5
2463,73,alpha=1.5
2464,74,alpha=1.5
2465,83,alpha=1.5
2466,106,alpha=1.5
2467,92,alpha=1.5
2468,77,alpha=1.5
2469,155,alpha=1.5
2470,66,alpha=1.5
2471,118,alpha=1.5
2472,92,alpha=1.5
2473,89,alpha=1.5
2474,95,alpha=1.5
2475,100,alpha=1.5
2476,85,alpha=1.5
2477,103,alpha=1.5
2478,77,alpha=1.5
2479,111,alpha=1.5
2480,77,alpha=1.5
2481,98,alpha=1.5
2482,151,alpha=1.5
2483,64,alpha=1.5
2484,92,alpha=1.5
2485,95,alpha=1.5
2486,105,alpha=1.5
2487,101,alpha=1.5
2488,85,alpha=1.5
2489,92,alpha=1.5
2490,106,alpha=1.5
2491,84,alpha=1.5
2492,99,alpha=1.5
2493,93,alpha=1.5
2494,62,alpha=1.5
2495,80,alpha=1.5
2496,105,alpha=1.5
2497,95,alpha=1.5
2498,118,alpha=1.5
2499,70,alpha=1.5
2500,93,alpha=1.5
2501,86,alpha=1.5
2502,166,alpha=1.5
2503,277,alpha=1.5
2504,117,alpha=1.5
2505,166,alpha=1.5
2506,122,alpha=1.5
2507,84,alpha=1.5
2508,81,alpha=1.5
2509,83,alpha=1.5
2510,74,alpha=1.5
2511,101,alpha=1.5
2512,89,alpha=1.5
2513,136,alpha=1.5
2514,77,alpha=1.5
2515,83,alpha=1.5
2516,127,alpha=1.5
2517,67,alpha=1.5
2518,67,alpha=1.5
2519,68,alpha=1.5
2520,72,alpha=1.5
2521,45,alpha=1.5
2522,91,alpha=1.5
2523,74,alpha=1.5
2524,110,alpha=1.5
2525,116,alpha=1.5
2526,65,alpha=1.5
2527,145,alpha=1.5
2528,65,alpha=1.5
2529,175,alpha=1.5
2530,101,alpha=1.5
2531,94,alpha=1.5
2532,150,alpha=1.5
2533,66,alpha=1.5
2534,71,alpha=1.5
2535,130,alpha=1.5
2536,96,alpha=1.5
2537,116,alpha=1.5
2538,84,alpha=1.5
2539,62,alpha=1.5
2540,67,alpha=1.5
2541,104,alpha=1.5
2542,80,alpha=1.5
2543,145,alpha=1.5
2544,227,alpha=1.5
2545,122,alpha=1.5
2546,74,alpha=1.5
2547,127,alpha=1.5
2548,77,alpha=1.5
2549,95,alpha=1.5
2550,76,alpha=1.5
2551,88,alpha=1.5
2552,102,alpha=1.5
2553,72,alpha=1.5
2554,77,alpha=1.5
2555,192,alpha=1.5
2556,76,alpha=1.5
2557,90,alpha=1.5
2558,74,alpha=1.5
2559,112,alpha=1.5
2560,282,alpha=1.5
2561,75,alpha=1.5
2562,124,alpha=1.5
2563,110,alpha=1.5
2564,82,alpha=1.5
2565,71,alpha=1.5
2566,106,alpha=1.5
2567,73,alpha=1.5
2568,116,alpha=1.5
2569,114,alpha=1.5
2570,158,alpha=1.5
2571,91,alpha=1.5
2572,60,alpha=1.5
2573,57,alpha=1.5
2574,86,alpha=1.5
2575,89,alpha=1.5
2576,70,alpha=1.5
2577,77,alpha=1.5
2578,51,alpha=1.5
2579,78,alpha=1.5
2580,62,alpha=1.5
2581,83,alpha=1.5
2582,25,alpha=1.5
2583,94,alpha=1.5
2584,67,alpha=1.5
2585,88,alpha=1.5
2586,113,alpha=1.5
2587,86,alpha=1.5
2588,91,alpha=1.5
2589,93,alpha=1.5
2590,62,alpha=1.5
2591,81,alpha=1.5
2592,62,alpha=1.5
2593,90,alpha=1.5
2594,76,alpha=1.5
2595,141,alpha=1.5
2596,139,alpha=1.5
2597,89,alpha=1.5
2598,102,alpha=1.5
2599,167,alpha=1.5
2600,126,alpha=1.5
2601,58,alpha=1.5
2602,70,alpha=1.5
2603,81,alpha=1.5
2604,145,alpha=1.5
2605,50,alpha=1.5
2606,141,alpha=1.5
2607,73,alpha=1.5
2608,122,alpha=1.5
2609,65,alpha=1.5
2610,64,alpha=1.5
2611,131,alpha=1.5
2612,95,alpha=1.5
2613,92,alpha=1.5
2614,217,alpha=1.5
2615,95,alpha=1.5
2616,96,alpha=1.5
2617,91,alpha=1.5
2618,71,alpha=1.5
2619,87,alpha=1.5
2620,93,alpha=1.5
2621,104,alpha=1.5
2622,120,alpha=1.5
2623,81,alpha=1.5
2624,47,alpha=1.5
2625,106,alpha=1.5
2626,133,alpha=1.5
2627,93,alpha=1.5
2628,51,alpha=1.5
2629,85,alpha=1.5
2630,94,alpha=1.5
2631,64,alpha=1.5
2632,90,alpha=1.5
2633,174,alpha=1.5
2634,43,alpha=1.5
2635,120,alpha=1.5
2636,69,alpha=1.5
2637,63,alpha=1.5
2638,214,alpha=1.5
2639,77,alpha=1.5
2640,113,alpha=1.5
2641,91,alpha=1.5
2642,123,alpha=1.5
2643,64,alpha=1.5
2644,114,alpha=1.5
2645,85,alpha=1.5
2646,75,alpha=1.5
2647,99,alpha=1.5
2648,59,alpha=1.5
2649,75,alpha=1.5
2650,91,alpha=1.5
2651,97,alpha=1.5
2652,65,alpha=1.5
2653,77,alpha=1.5
2654,123,alpha=1.5
2655,68,alpha=1.5
2656,139,alpha=1.5
2657,335,alpha=1.5
2658,300,alpha=1.5
2659,96,alpha=1.5
2660,76,alpha=1.5
2661,81,alpha=1.5
2662,69,alpha=1.5
2663,71,alpha=1.5
2664,98,alpha=1.5
2665,70,alpha=1.5
2666,97,alpha=1.5
2667,75,alpha=1.5
2668,106,alpha=1.5
2669,155,alpha=1.5
2670,141,alpha=1.5
2671,101,alpha=1.5
2672,83,alpha=1.5
2673,71,alpha=1.5
2674,103,alpha=1.5
2675,82,alpha=1.5
2676,85,alpha=1.5
2677,190,alpha=1.5
2678,79,alpha=1.5
2679,125,alpha=1.5
2680,45,alpha=1.5
2681,82,alpha=1.5
2682,91,alpha=1.5
2683,77,alpha=1.5
2684,90,alpha=1.5
2685,112,alpha=1.5
2686,75,alpha=1.5
2687,63,alpha=1.5
2688,120,alpha=1.5
2689,121,alpha=1.5
2690,108,alpha=1.5
2691,90,alpha=1.5
2692,75,alpha=1.5
2693,145,alpha=1.5
2694,96,alpha=1.5
2695,79,alpha=1.5
2696,119,alpha=1.5
2697,101,alpha=1.5
2698,96,alpha=1.5
2699,64,alpha=1.5
2700,89,alpha=1.5
2701,65,alpha=1.5
2702,562,alpha=1.5
2703,62,alpha=1.5
2704,79,alpha=1.5
2705,91,alpha=1.5
2706,82,alpha=1.5
2707,86,alpha=1.5
2708,91,alpha=1.5
2709,110,alpha=1.5
2710,87,alpha=1.5
2711,156,alpha=1.5
2712,119,alpha=1.5
2713,63,alpha=1.5
2714,181,alpha=1.5
2715,119,alpha=1.5
2716,78,alpha=1.5
2717,113,alpha=1.5
2718,76,alpha=1.5
2719,72,alpha=1.5
2720,122,alpha=1.5
2721,96,alpha=1.5
2722,58,alpha=1.5
2723,184,alpha=1.5
2724,288,alpha=1.5
2725,69,alpha=1.5
2726,140,alpha=1.5
2727,100,alpha=1.5
2728,91,alpha=1.5
2729,77,alpha=1.5
2730,109,alpha=1.5
2731,111,alpha=1.5
2732,87,alpha=1.5
2733,79,alpha=1.5
2734,45,alpha=1.5
2735,96,alpha=1.5
2736,86,alpha=1.5
2737,68,alpha=1.5
2738,79,alpha=1.5
2739,98,alpha=1.5
2740,129,alpha=1.5
2741,74,alpha=1.5
2742,111,alpha=1.5
2743,61,alpha=1.5
2744,101,alpha=1.5
2745,65,alpha=1.5
2746,128,alpha=1.5
2747,101,alpha=1.5
2748,59,alpha=1.5
2749,127,alpha=1.5
2750,79,alpha=1.5
2751,113,alpha=1.5
2752,79,alpha=1.5
2753,79,alpha=1.5
2754,114,alpha=1.5
2755,92,alpha=1.5
2756,61,alpha=1.5
2757,125,alpha=1.5
2758,109,alpha=1.5
2759,104,alpha=1.5
2760,143,alpha=1.5
2761,83,alpha=1.5
2762,62,alpha=1.5
2763,67,alpha=1.5
2764,100,alpha=1.5
2765,157,alpha=1.5
2766,88,alpha=1.5
2767,97,alpha=1.5
2768,82,alpha=1.5
2769,177,alpha=1.5
2770,135,alpha=1.5
2771,144,alpha=1.5
2772,68,alpha=1.5
2773,84,alpha=1.5
2774,76,alpha=1.5
2775,107,alpha=1.5
2776,87,alpha=1.5
2777,84,alpha=1.5
2778,78,alpha=1.5
2779,289,alpha=1.5
2780,91,alpha=1.5
2781,144,alpha=1.5
2782,124,alpha=1.5
2783,97,alpha=1.5
2784,79,alpha=1.5
2785,114,alpha=1.5
2786,167,alpha=1.5
2787,84,alpha=1.5
2788,81,alpha=1.5
2789,154,alpha=1.5
2790,65,alpha=1.5
2791,80,alpha=1.5
2792,75,alpha=1.5
2793,67,alpha=1.5
2794,110,alpha=1.5
2795,130,alpha=1.5
2796,63,alpha=1.5
2797,86,alpha=1.5
2798,75,alpha=1.5
2799,82,alpha=1.5
2800,82,alpha=1.5
2801,65,alpha=1.5
2802,90,alpha=1.5
2803,80,alpha=1.5
2804,87,alpha=1.5
2805,66,alpha=1.5
2806,62,alpha=1.5
2807,130,alpha=1.5
2808,104,alpha=1.5
2809,71,alpha=1.5
2810,87,alpha=1.5
2811,82,alpha=1.5
2812,150,alpha=1.5
2813,113,alpha=1.5
2814,275,alpha=1.5
2815,111,alpha=1.5
2816,63,alpha=1.5
2817,79,alpha=1.5
2818,87,alpha=1.5
2819,83,alpha=1.5
2820,81,alpha=1.5
2821,204,alpha=1.5
2822,102,alpha=1.5
2823,84,alpha=1.5
2824,68,alpha=1.5
2825,70,alpha=1.5
2826,78,alpha=1.5
2827,58,alpha=1.5
2828,85,alpha=1.5
2829,141,alpha=1.5
2830,74,alpha=1.5
2831,91,alpha=1.5
2832,73,alpha=1.5
2833,78,alpha=1.5
2834,78,alpha=1.5
2835,74,alpha=1.5
2836,257,alpha=1.5
2837,97,alpha=1.5
2838,73,alpha=1.5
2839,71,alpha=1.5
2840,102,alpha=1.5
2841,128,alpha=1.5
2842,80,alpha=1.5
2843,69,alpha=1.5
2844,77,alpha=1.5
2845,56,alpha=1.5
2846,92,alpha=1.5
2847,76,alpha=1.5
2848,139,alpha=1.5
2849,75,alpha=1.5
2850,118,alpha=1.5
2851,84,alpha=1.5
2852,86,alpha=1.5
2853,105,alpha=1.5
2854,85,alpha=1.5
2855,65,alpha=1.5
2856,90,alpha=1.5
2857,77,alpha=1.5
2858,75,alpha=1.5
2859,125,alpha=1.5
2860,114,alpha=1.5
2861,118,alpha=1.5
2862,120,alpha=1.5
2863,94,alpha=1.5
2864,82,alpha=1.5
2865,120,alpha=1.5
2866,68,alpha=1.5
2867,36,alpha=1.5
2868,112,alpha=1.5
2869,73,alpha=1.5
2870,103,alpha=1.5
2871,174,alpha=1.5
2872,81,alpha=1.5
2873,96,alpha=1.5
2874,84,alpha=1.5
2875,50,alpha=1.5
2876,149,alpha=1.5
2877,64,alpha=1.5
2878,147,alpha=1.5
2879,167,alpha=1.5
2880,90,alpha=1.5
2881,141,alpha=1.5
2882,87,alpha=1.5
2883,65,alpha=1.5
2884,61,alpha=1.5
2885,75,alpha=1.5
2886,91,alpha=1.5
2887,106,alpha=1.5
2888,119,alpha=1.5
2889,94,alpha=1.5
2890,77,alpha=1.5
2891,94,alpha=1.5
2892,110,alpha=1.5
2893,59,alpha=1.5
2894,99,alpha=1.5
2895,81,alpha=1.5
2896,123,alpha=1.5
2897,55,alpha=1.5
2898,140,alpha=1.5
2899,57,alpha=1.5
2900,82,alpha=1.5
2901,64,alpha=1.5
2902,185,alpha=1.5
2903,93,alpha=1.5
2904,106,alpha=1.5
2905,103,alpha=1.5
2906,70,alpha=1.5
2907,84,alpha=1.5
2908,83,alpha=1.5
2909,81,alpha=1.5
2910,111,alpha=1.5
2911,88,alpha=1.5
2912,181,alpha=1.5
2913,79,alpha=1.5
2914,65,alpha=1.5
2915,71,alpha=1.5
2916,51,alpha=1.5
2917,58,alpha=1.5
2918,74,alpha=1.5
2919,87,alpha=1.5
2920,62,alpha=1.5
2921,123,alpha=1.5
2922,88,alpha=1.5
2923,46,alpha=1.5
2924,45,alpha=1.5
2925,83,alpha=1.5
2926,90,alpha=1.5
2927,118,alpha=1.5
2928,101,alpha=1.5
2929,100,alpha=1.5
2930,794,alpha=1.5
2931,95,alpha=1.5
2932,121,alpha=1.5
2933,96,alpha=1.5
2934,70,alpha=1.5
2935,128,alpha=1.5
2936,87,alpha=1.5
2937,97,alpha=1.5
2938,100,alpha=1.5
2939,103,alpha=1.5
2940,102,alpha=1.5
2941,110,alpha=1.5
2942,86,alpha=1.5
2943,100,alpha=1.5
2944,72,alpha=1.5
2945,70,alpha=1.5
2946,148,alpha=1.5
2947,66,alpha=1.5
2948,79,alpha=1.5
2949,74,alpha=1.5
2950,212,alpha=1.5
2951,86,alpha=1.5
2952,65,alpha=1.5
2953,78,alpha=1.5
2954,50,alpha=1.5
2955,78,alpha=1.5
2956,87,alpha=1.5
2957,159,alpha=1.5
2958,70,alpha=1.5
2959,95,alpha=1.5
2960,77,alpha=1.5
2961,93,alpha=1.5
2962,73,alpha=1.5
2963,83,alpha=1.5
2964,98,alpha=1.5
2965,88,alpha=1.5
2966,107,alpha=1.5
2967,108,alpha=1.5
2968,59,alpha=1.5
2969,108,alpha=1.5
2970,94,alpha=1.5
2971,104,alpha=1.5
2972,89,alpha=1.5
2973,72,alpha=1.5
2974,101,alpha=1.5
2975,68,alpha=1.5
2976,117,alpha=1.5
2977,77,alpha=1.5
2978,103,alpha=1.5
2979,107,alpha=1.5
2980,135,alpha=1.5
2981,591,alpha=1.5
2982,125,alpha=1.5
2983,114,alpha=1.5
2984,174,alpha=1.5
2985,72,alpha=1.5
2986,74,alpha=1.5
2987,68,alpha=1.5
2988,65,alpha=1.5
2989,97,alpha=1.5
2990,64,alpha=1.5
2991,122,alpha=1.5
2992,100,alpha=1.5
2993,82,alpha=1.5
2994,130,alpha=1.5
2995,87,alpha=1.5
2996,353,alpha=1.5
2997,90,alpha=1.5
2998,152,alpha=1.5
2999,170,alpha=1.5
3000,138,alpha=1.5
3001,112,alpha=1.5
3002,61,alpha=1.5
3003,98,alpha=1.5
3004,177,alpha=1.5
3005,39,alpha=1.5
3006,99,alpha=1.5
3007,107,alpha=1.5
3008,66,alpha=1.5
3009,92,alpha=1.5
3010,111,alpha=1.5
3011,177,alpha=1.5
3012,122,alpha=1.5
3013,78,alpha=1.5
3014,75,alpha=1.5
3015,95,alpha=1.5
3016,129,alpha=1.5
3017,83,alpha=1.5
3018,134,alpha=1.5
3019,95,alpha=1.5
3020,70,alpha=1.5
3021,65,alpha=1.5
3022,111,alpha=1.5
3023,86,alpha=1.5
3024,94,alpha=1.5
3025,64,alpha=1.5
3026,62,alpha=1.5
3027,76,alpha=1.5
3028,59,alpha=1.5
3029,215,alpha=1.5
3030,65,alpha=1.5
3031,47,alpha=1.5
3032,89,alpha=1.5
3033,61,alpha=1.5
3034,105,alpha=1.5
3035,82,alpha=1.5
3036,118,alpha=1.5
3037,93,alpha=1.5
3038,94,alpha=1.5
3039,127,alpha=1.5
3040,112,alpha=1.5
3041,96,alpha=1.5
3042,87,alpha=1.5
3043,146,alpha=1.5
3044,91,alpha=1.5
3045,74,alpha=1.5
3046,127,alpha=1.5
3047,83,alpha=1.5
3048,92,alpha=1.5
3049,67,alpha=1.5
3050,119,alpha=1.5
3051,95,alpha=1.5
3052,154,alpha=1.5
3053,97,alpha=1.5
3054,101,alpha=1.5
3055,116,alpha=1.5
3056,137,alpha=1.5
3057,75,alpha=1.5
3058,54,alpha=1.5
3059,73,alpha=1.5
3060,129,alpha=1.5
3061,87,alpha=1.5
3062,119,alpha=1.5
3063,61,alpha=1.5
3064,89,alpha=1.5
3065,80,alpha=1.5
3066,115,alpha=1.5
3067,103,alpha=1.5
3068,69,alpha=1.5
3069,76,alpha=1.5
3070,66,alpha=1.5
3071,107,alpha=1.5
3072,65,alpha=1.5
3073,99,alpha=1.5
3074,175,alpha=1.5
3075,119,alpha=1.5
3076,69,alpha=1.5
3077,92,alpha=1.5
3078,107,alpha=1.5
3079,72,alpha=1.5
3080,77,alpha=1.5
3081,76,alpha=1.5
3082,101,alpha=1.5
3083,71,alpha=1.5
3084,105,alpha=1.5
3085,90,alpha=1.5
3086,272,alpha=1.5
3087,148,alpha=1.5
3088,100,alpha=1.5
3089,97,alpha=1.5
3090,125,alpha=1.5
3091,176,alpha=1.5
3092,78,alpha=1.5
3093,95,alpha=1.5
3094,97,alpha=1.5
3095,71,alpha=1.5
3096,91,alpha=1.5
3097,74,alpha=1.5
3098,101,alpha=1.5
3099,59,alpha=1.5
3100,64,alpha=1.5
3101,75,alpha=1.5
3102,46,alpha=1.5
3103,110,alpha=1.5
3104,100,alpha=1.5
3105,83,alpha=1.5
3106,65,alpha=1.5
3107,95,alpha=1.5
3108,64,alpha=1.5
3109,71,alpha=1.5
3110,76,alpha=1.5
3111,118,alpha=1.5
3112,142,alpha=1.5
3113,90,alpha=1.5
3114,80,alpha=1.5
3115,87,alpha=1.5
3116,109,alpha=1.5
3117,72,alpha=1.5
3118,128,alpha=1.5
3119,201,alpha=1.5
3120,87,alpha=1.5
3121,92,alpha=1.5
3122,75,alpha=1.5
3123,66,alpha=1.5
3124,109,alpha=1.5
3125,104,alpha=1.5
3126,160,alpha=1.5
3127,111,alpha=1.5
3128,72,alpha=1.5
3129,92,alpha=1.5
3130,129,alpha=1.5
3131,95,alpha=1.5
3132,62,alpha=1.5
3133,114,alpha=1.5
3134,68,alpha=1.5
3135,14,alpha=1.5
3136,77,alpha=1.5
3137,99,alpha=1.5
3138,61,alpha=1.5
3139,81,alpha=1.5
3140,83,alpha=1.5
3141,117,alpha=1.5
3142,93,alpha=1.5
3143,60,alpha=1.5
3144,29,alpha=1.5
3145,78,alpha=1.5
3146,99,alpha=1.5
3147,78,alpha=1.5
3148,66,alpha=1.5
3149,62,alpha=1.5
3150,62,alpha=1.5
3151,74,alpha=1.5
3152,212,alpha=1.5
3153,73,alpha=1.5
3154,139,alpha=1.5
3155,122,alpha=1.5
3156,98,alpha=1.5
3157,112,alpha=1.5
3158,160,alpha=1.5
3159,104,alpha=1.5
3160,117,alpha=1.5
3161,76,alpha=1.5
3162,61,alpha=1.5
3163,93,alpha=1.5
3164,130,alpha=1.5
3165,86,alpha=1.5
3166,100,alpha=1.5
3167,86,alpha=1.5
3168,66,alpha=1.5
3169,83,alpha=1.5
3170,180,alpha=1.5
3171,136,alpha=1.5
3172,98,alpha=1.5
3173,68,alpha=1.5
3174,88,alpha=1.5
3175,66,alpha=1.5
3176,102,alpha=1.5
3177,78,alpha=1.5
3178,125,alpha=1.5
3179,142,alpha=1.5
3180,111,alpha=1.5
3181,78,alpha=1.5
3182,94,alpha=1.5
3183,60,alpha=1.5
3184,68,alpha=1.5
3185,78,alpha=1.5
3186,96,alpha=1.5
3187,101,alpha=1.5
3188,76,alpha=1.5
3189,65,alpha=1.5
3190,107,alpha=1.5
3191,104,alpha=1.5
3192,162,alpha=1.5
3193,161,alpha=1.5
3194,117,alpha=1.5
3195,65,alpha=1.5
3196,90,alpha=1.5
3197,93,alpha=1.5
3198,97,alpha=1.5
3199,64,alpha=1.5
3200,82,alpha=1.5
3201,92,alpha=1.5
3202,106,alpha=1.5
3203,101,alpha=1.5
3204,170,alpha=1.5
3205,93,alpha=1.5
3206,109,alpha=1.5
3207,130,alpha=1.5
3208,65,alpha=1.5
3209,123,alpha=1.5
3210,92,alpha=1.5
3211,108,alpha=1.5
3212,54,alpha=1.5
3213,61,alpha=1.5
3214,170,alpha=1.5
3215,123,alpha=1.5
3216,99,alpha=1.5
3217,88,alpha=1.5
3218,103,alpha=1.5
3219,82,alpha=1.5
3220,69,alpha=1.5
3221,113,alpha=1.5
3222,66,alpha=1.5
3223,71,alpha=1.5
3224,138,alpha=1.5
3225,116,alpha=1.5
3226,66,alpha=1.5
3227,111,alpha=1.5
3228,195,alpha=1.5
3229,101,alpha=1.5
3230,84,alpha=1.5
3231,80,alpha=1.5
3232,118,alpha=1.5
3233,88,alpha=1.5
3234,93,alpha=1.5
3235,93,alpha=1.5
3236,110,alpha=1.5
3237,107,alpha=1.5
3238,128,alpha=1.5
3239,73,alpha=1.5
3240,81,alpha=1.5
3241,68,alpha=1.5
3242,67,alpha=1.5
3243,89,alpha=1.5
3244,88,alpha=1.5
3245,107,alpha=1.5
3246,79,alpha=1.5
3247,131,alpha=1.5
3248,111,alpha=1.5
3249,99,alpha=1.5
3250,194,alpha=1.5
3251,88,alpha=1.5
3252,109,alpha=1.5
3253,59,alpha=1.5
3254,110,alpha=1.5
3255,116,alpha=1.5
3256,80,alpha=1.5
3257,67,alpha=1.5
3258,76,alpha=1.5
3259,79,alpha=1.5
3260,126,alpha=1.5
3261,107,alpha=1.5
3262,66,alpha=1.5
3263,107,alpha=1.5
3264,65,alpha=1.5
3265,117,alpha=1.5
3266,74,alpha=1.5
3267,90,alpha=1.5
3268,102,alpha=1.5
3269,102,alpha=1.5
3270,70,alpha=1.5
3271,87,alpha=1.5
3272,118,alpha=1.5
3273,78,alpha=1.5
3274,94,alpha=1.5
3275,57,alpha=1.5
3276,88,alpha=1.5
3277,116,alpha=1.5
3278,106,alpha=1.5
3279,55,alpha=1.5
3280,74,alpha=1.5
3281,88,alpha=1.5
3282,90,alpha=1.5
3283,100,alpha=1.5
3284,96,alpha=1.5
3285,65,alpha=1.5
3286,82,alpha=1.5
3287,89,alpha=1.5
3288,134,alpha=1.5
3289,100,alpha=1.5
3290,404,alpha=1.5
3291,48,alpha=1.5
3292,112,alpha=1.5
3293,89,alpha=1.5
3294,84,alpha=1.5
3295,107,alpha=1.5
3296,145,alpha=1.5
3297,192,alpha=1.5
3298,92,alpha=1.5
3299,117,alpha=1.5
3300,114,alpha=1.5
3301,84,alpha=1.5
3302,108,alpha=1.5
3303,116,alpha=1.5
3304,90,alpha=1.5
3305,103,alpha=1.5
3306,79,alpha=1.5
3307,91,alpha=1.5
3308,127,alpha=1.5
3309,56,alpha=1.5
3310,112,alpha=1.5
3311,103,alpha=1.5
3312,81,alpha=1.5
3313,65,alpha=1.5
3314,173,alpha=1.5
3315,56,alpha=1.5
3316,86,alpha=1.5
3317,72,alpha=1.5
3318,103,alpha=1.5
3319,69,alpha=1.5
3320,80,alpha=1.5
3321,102,alpha=1.5
3322,81,alpha=1.5
3323,144,alpha=1.5
3324,96,alpha=1.5
3325,76,alpha=1.5
3326,129,alpha=1.5
3327,118,alpha=1.5
3328,119,alpha=1.5
3329,74,alpha=1.5
3330,125,alpha=1.5
3331,115,alpha=1.5
3332,154,alpha=1.5
3333,80,alpha=1.5
3334,85,alpha=1.5
3335,87,alpha=1.5
3336,100,alpha=1.5
3337,94,alpha=1.5
3338,72,alpha=1.5
3339,111,alpha=1.5
3340,83,alpha=1.5
3341,98,alpha=1.5
3342,78,alpha=1.5
3343,70,alpha=1.5
3344,84,alpha=1.5
3345,83,alpha=1.5
3346,96,alpha=1.5
3347,66,alpha=1.5
3348,105,alpha=1.5
3349,139,alpha=1.5
3350,90,alpha=1.5
3351,79,alpha=1.5
3352,131,alpha=1.5
3353,76,alpha=1.5
3354,99,alpha=1.5
3355,146,alpha=1.5
3356,75,alpha=1.5
3357,60,alpha=1.5
3358,69,alpha=1.5
3359,102,alpha=1.5
3360,124,alpha=1.5
3361,97,alpha=1.5
3362,116,alpha=1.5
3363,90,alpha=1.5
3364,107,alpha=1.5
3365,69,alpha=1.5
3366,57,alpha=1.5
3367,65,alpha=1.5
3368,80,alpha=1.5
3369,62,alpha=1.5
3370,65,alpha=1.5
3371,93,alpha=1.5
3372,61,alpha=1.5
3373,108,alpha=1.5
3374,74,alpha=1.5
3375,86,alpha=1.5
3376,82,alpha=1.5
3377,81,alpha=1.5
3378,74,alpha=1.5
3379,88,alpha=1.5
3380,75,alpha=1.5
3381,74,alpha=1.5
3382,116,alpha=1.5
3383,163,alpha=1.5
3384,85,alpha=1.5
3385,115,alpha=1.5
3386,96,alpha=1.5
3387,128,alpha=1.5
3388,68,alpha=1.5
3389,91,alpha=1.5
3390,102,alpha=1.5
3391,99,alpha=1.5
3392,79,alpha=1.5
3393,53,alpha=1.5
3394,86,alpha=1.5
3395,87,alpha=1.5
3396,64,alpha=1.5
3397,79,alpha=1.5
3398,68,alpha=1.5
3399,63,alpha=1.5
3400,89,alpha=1.5
3401,101,alpha=1.5
3402,129,alpha=1.5
3403,82,alpha=1.5
3404,110,alpha=1.5
3405,111,alpha=1.5
3406,102,alpha=1.5
3407,90,alpha=1.5
3408,127,alpha=1.5
3409,82,alpha=1.5
3410,91,alpha=1.5
3411,89,alpha=1.5
3412,78,alpha=1.5
3413,112,alpha=1.5
3414,97,alpha=1.5
3415,110,alpha=1.5
3416,77,alpha=1.5
3417,102,alpha=1.5
3418,142,alpha=1.5
3419,75,alpha=1.5
3420,88,alpha=1.5
3421,103,alpha=1.5
3422,112,alpha=1.5
3423,163,alpha=1.5
3424,171,alpha=1.5
3425,79,alpha=1.5
3426,121,alpha=1.5
3427,99,alpha=1.5
3428,90,alpha=1.5
3429,82,alpha=1.5
3430,115,alpha=1.5
3431,83,alpha=1.5
3432,122,alpha=1.5
3433,59,alpha=1.5
3434,96,alpha=1.5
3435,84,alpha=1.5
3436,152,alpha=1.5
3437,124,alpha=1.5
3438,69,alpha=1.5
3439,97,alpha=1.5
3440,101,alpha=1.5
3441,88,alpha=1.5
3442,72,alpha=1.5
3443,89,alpha=1.5
3444,89,alpha=1.5
3445,86,alpha=1.5
3446,89,alpha=1.5
3447,68,alpha=1.5
3448,104,alpha=1.5
3449,79,alpha=1.5
3450,140,alpha=1.5
3451,70,alpha=1.5
3452,55,alpha=1.5
3453,70,alpha=1.5
3454,83,alpha=1.5
3455,101,alpha=1.5
3456,73,alpha=1.5
3457,78,alpha=1.5
3458,110,alpha=1.5
3459,53,alpha=1.5
3460,102,alpha=1.5
3461,130,alpha=1.5
3462,87,alpha=1.5
3463,80,alpha=1.5
3464,124,alpha=1.5
3465,104,alpha=1.5
3466,67,alpha=1.5
3467,437,alpha=1.5
3468,223,alpha=1.5
3469,151,alpha=1.5
3470,138,alpha=1.5
3471,99,alpha=1.5
